[1427833553309, 1427833553579, 1427833554274, 1427833555949, 1427833555949, 1427833556000]
[1427833555579, 1427833555802, 1427833555932, 1427833556921, 1427833556921, 1427833556954]
[1427833555579, 1427833555802, 1427833557069, 1427833557674, 1427833557674, 1427833557707]
[1427833753701, 1427833754026, 1427833754740, 1427833755380, 1427833755380, 1427833755413]
[1427833753701, 1427833754026, 1427833755518, 1427833756312, 1427833756312, 1427833756346]
[1427833790483, 1427833790783, 1427833791373, 1427833793124, 1427833793124, 1427833793157]
[1427833790483, 1427833790783, 1427833793264, 1427833794482, 1427833794482, 1427833794534]
[1427833823215, 1427833823476, 1427833823541, 1427833824012, 1427833824012, 1427833824045]
[1427833823215, 1427833823476, 1427833824151, 1427833825044, 1427833825044, 1427833825079]
[1427834220292, 1427834220546, 1427834220617, 1427834221239, 1427834221239, 1427834221272]
[1427834220292, 1427834220546, 1427834221383, 1427834222850, 1427834222850, 1427834222885]
[1427834241110, 1427834241347, 1427834241473, 1427834243795, 1427834243795, 1427834243849]
[1427834241110, 1427834241347, 1427834244028, 1427834245518, 1427834245518, 1427834245560]
[1427834248599, 1427834248881, 1427834249707, 1427834250449, 1427834250449, 1427834250481]
[1427834248599, 1427834248881, 1427834250586, 1427834251537, 1427834251537, 1427834251570]
[1427834299950, 1427834300223, 1427834300802, 1427834301201, 1427834301201, 1427834301234]
[1427834299950, 1427834300223, 1427834301341, 1427834302202, 1427834302202, 1427834302239]
[1427834355813, 1427834356065, 1427834356325, 1427834357345, 1427834357345, 1427834357381]
[1427834355813, 1427834356065, 1427834357498, 1427834358435, 1427834358435, 1427834358468]
[1427835604614, 1427835604867, 1427835606796, 1427835608616, 1427835608616, 1427835608657]
[1427835836819, 1427835837104, 1427835837095, 1427835838904, 1427835838904, 1427835838956]
[1427835836819, 1427835837104, 1427835839109, 1427835839987, 1427835839987, 1427835840023]
[1428090391550, 1428090391845, 1428090391998, 1428090392604, 1428090392604, 1428090392643]
[1428090391550, 1428090391845, 1428090392777, 1428090393283, 1428090393283, 1428090393320]
[1428093136772, 1428093137051, 1428093136925, 1428093138293, 1428093138293, 1428093138340]
[1428093136772, 1428093137051, 1428093138493, 1428093138941, 1428093138941, 1428093138995]
[1428093411484, 1428093411770, 1428093411984, 1428093413084, 1428093413084, 1428093413121]
[1428093411484, 1428093411770, 1428093413234, 1428093413739, 1428093413739, 1428093413781]
[1428354707476, 1428354707762, 1428354697073, 1428354697966, 1428354697966, 1428354698002]
[1428354707476, 1428354707762, 1428354698117, 1428354699724, 1428354699724, 1428354699762]
[1428355018245, 1428355018642, 1428355019201, 1428355020716, 1428355020716, 1428355020753]
[1428355018245, 1428355018642, 1428355020868, 1428355022789, 1428355022789, 1428355022840]
[1428358660678, 1428358660962, 1428358650253, 1428358650790, 1428358650790, 1428358650826]
[1428358660678, 1428358660962, 1428358650951, 1428358651916, 1428358651916, 1428358651952]
[1428427790962, 1428427791223, 1428427789248, 1428427789906, 1428427789906, 1428427789943]
[1428427790962, 1428427791223, 1428427790092, 1428427791201, 1428427791201, 1428427791243]
[1428427833432, 1428427833895, 1428427834301, 1428427835041, 1428427835041, 1428427835077]
[1428427833432, 1428427833895, 1428427835188, 1428427836504, 1428427836504, 1428427836543]
[1428604364568, 1428604364858, 1428604365501, 1428604366541, 1428604366541, 1428604366578]
[1428604364568, 1428604364858, 1428604366801, 1428604367652, 1428604367652, 1428604367703]
[1428898687633, 1428898687909, 1428898687850, 1428898688364, 1428898688364, 1428898688401]
[1428898687633, 1428898687909, 1428898688518, 1428898689439, 1428898689439, 1428898689500]
[1428899516439, 1428899516707, 1428899516691, 1428899517509, 1428899517509, 1428899517563]
[1428899516439, 1428899516707, 1428899517741, 1428899519021, 1428899519021, 1428899519072]
[1428902378348, 1428902378647, 1428902378525, 1428902380694, 1428902380694, 1428902380729]
[1428902378348, 1428902378647, 1428902380836, 1428902381618, 1428902381618, 1428902381658]
[1428902407205, 1428902407462, 1428902407316, 1428902408247, 1428902408247, 1428902408283]
[1428902407205, 1428902407462, 1428902408390, 1428902409441, 1428902409441, 1428902409477]
[1428903301633, 1428903301916, 1428903301817, 1428903303387, 1428903303387, 1428903303427]
[1428903301633, 1428903301916, 1428903303549, 1428903304980, 1428903304980, 1428903305022]
[1428903334181, 1428903334432, 1428903334297, 1428903334857, 1428903334857, 1428903334893]
[1428903334181, 1428903334432, 1428903335014, 1428903335732, 1428903335732, 1428903335766]
[1428903353250, 1428903353514, 1428903353331, 1428903354670, 1428903354670, 1428903354710]
[1428903353250, 1428903353514, 1428903354825, 1428903355911, 1428903355911, 1428903355947]
[1428903697689, 1428903697983, 1428903697955, 1428903698656, 1428903698656, 1428903698696]
[1428903697689, 1428903697983, 1428903698824, 1428903699976, 1428903699976, 1428903700017]
[1428903707805, 1428903708109, 1428903707923, 1428903709475, 1428903709475, 1428903709511]
[1428903707805, 1428903708109, 1428903709632, 1428903711161, 1428903711161, 1428903711206]
[1428905045863, 1428905046144, 1428905046086, 1428905046822, 1428905046822, 1428905046858]
[1428905489113, 1428905489396, 1428905489245, 1428905489820, 1428905489820, 1428905489858]
[1428905591265, 1428905591536, 1428905591375, 1428905592181, 1428905592181, 1428905592220]
[1428905624329, 1428905624620, 1428905624526, 1428905625502, 1428905625502, 1428905625540]
[1428905732433, 1428905732719, 1428905732550, 1428905734508, 1428905734508, 1428905734544]
[1428905732433, 1428905732719, 1428905748182, 1428905748888, 1428905748888, 1428905748933]
[1428905781371, 1428905781626, 1428905781410, 1428905782006, 1428905782006, 1428905782040]
[1428905803298, 1428905803585, 1428905803369, 1428905804050, 1428905804050, 1428905804087]
[1428905937525, 1428905937813, 1428905937603, 1428905938378, 1428905938378, 1428905938414]
[1428906099159, 1428906099451, 1428906099230, 1428906100560, 1428906100560, 1428906100596]
[1428906138399, 1428906138674, 1428906138453, 1428906138765, 1428906138765, 1428906138807]
[1428906181229, 1428906181506, 1428906181333, 1428906183325, 1428906183325, 1428906183363]
[1428906181229, 1428906181506, 1428906183483, 1428906184476, 1428906184476, 1428906184511]
[1428906359388, 1428906359677, 1428906359504, 1428906361032, 1428906361032, 1428906361068]
[1428906359388, 1428906359677, 1428906361180, 1428906362318, 1428906362318, 1428906362354]
[1428906359388, 1428906359677, 1428906365074, 1428906366000, 1428906366000, 1428906366056]
[1428906359388, 1428906359677, 1428906366205, 1428906367952, 1428906367952, 1428906367995]
[1428906508060, 1428906508341, 1428906508201, 1428906508826, 1428906508826, 1428906508874]
[1428906508060, 1428906508341, 1428906508998, 1428906511032, 1428906511032, 1428906511073]
[1428906544635, 1428906544937, 1428906544804, 1428906545813, 1428906545813, 1428906545862]
[1428906544635, 1428906544937, 1428906546054, 1428906547369, 1428906547369, 1428906547422]
[1428907659662, 1428907659938, 1428907660153, 1428907660640, 1428907660640, 1428907660676]
[1428907659662, 1428907659938, 1428907660782, 1428907661531, 1428907661531, 1428907661569]
[1428907727241, 1428907727526, 1428907727697, 1428907728851, 1428907728851, 1428907728888]
[1428907727241, 1428907727526, 1428907728999, 1428907730035, 1428907730035, 1428907730077]
[1428907800426, 1428907800715, 1428907800965, 1428907803155, 1428907803155, 1428907803191]
[1428907800426, 1428907800715, 1428907803301, 1428907803872, 1428907803872, 1428907803908]
[1428908148433, 1428908148711, 1428908148921, 1428908149615, 1428908149615, 1428908149651]
[1428908148433, 1428908148711, 1428908149766, 1428908151340, 1428908151340, 1428908151376]
[1428908386033, 1428908386313, 1428908386483, 1428908387573, 1428908387573, 1428908387610]
[1428908386033, 1428908386313, 1428908387722, 1428908388524, 1428908388524, 1428908388570]
[1428908470514, 1428908470783, 1428908470948, 1428908471449, 1428908471449, 1428908471484]
[1428908470514, 1428908470783, 1428908471590, 1428908472540, 1428908472540, 1428908472577]
[1428908533351, 1428908533623, 1428908533776, 1428908535175, 1428908535175, 1428908535211]
[1428908533351, 1428908533623, 1428908535318, 1428908535935, 1428908535935, 1428908535971]
[1428909307959, 1428909308226, 1428909308375, 1428909309916, 1428909309916, 1428909309955]
[1428909307959, 1428909308226, 1428909310066, 1428909311083, 1428909311083, 1428909311122]
[1428909422441, 1428909422703, 1428909422855, 1428909423876, 1428909423876, 1428909423911]
[1428909422441, 1428909422703, 1428909424027, 1428909424378, 1428909424378, 1428909424415]
[1428909458138, 1428909458414, 1428909458557, 1428909459049, 1428909459049, 1428909459084]
[1428909458138, 1428909458414, 1428909459190, 1428909459950, 1428909459950, 1428909459985]
[1428909584047, 1428909584324, 1428909584478, 1428909585842, 1428909585842, 1428909585880]
[1428909584047, 1428909584324, 1428909585991, 1428909586417, 1428909586417, 1428909586453]
[1428909663267, 1428909663539, 1428909663678, 1428909664519, 1428909664519, 1428909664555]
[1428909663267, 1428909663539, 1428909664664, 1428909665102, 1428909665102, 1428909665138]
[1428909702230, 1428909702500, 1428909702637, 1428909703584, 1428909703584, 1428909703620]
[1428909702230, 1428909702500, 1428909703739, 1428909704878, 1428909704878, 1428909704923]
[1428909727393, 1428909727662, 1428909727799, 1428909728567, 1428909728567, 1428909728603]
[1428909727393, 1428909727662, 1428909728733, 1428909729462, 1428909729462, 1428909729500]
[1428909785529, 1428909785795, 1428909785985, 1428909786491, 1428909786491, 1428909786530]
[1428909785529, 1428909785795, 1428909786648, 1428909787214, 1428909787214, 1428909787270]
[1428910112592, 1428910112865, 1428910113044, 1428910113585, 1428910113585, 1428910113621]
[1428910112592, 1428910112865, 1428910113726, 1428910115611, 1428910115611, 1428910115647]
[1428910242690, 1428910242978, 1428910243153, 1428910244223, 1428910244223, 1428910244258]
[1428910242690, 1428910242978, 1428910244369, 1428910245038, 1428910245038, 1428910245076]
[1428910242690, 1428910242978, 1428910316671, 1428910318114, 1428910318114, 1428910318150]
[1428910242690, 1428910242978, 1428910318259, 1428910319507, 1428910319507, 1428910319550]
[1428910242690, 1428910242978, 1428910359435, 1428910360018, 1428910360018, 1428910360072]
[1428910242690, 1428910242978, 1428910360366, 1428910361680, 1428910361680, 1428910361721]
[1428910368201, 1428910368483, 1428910368720, 1428910370215, 1428910370215, 1428910370271]
[1428910368201, 1428910368483, 1428910370447, 1428910372703, 1428910372703, 1428910372765]
[1428910426581, 1428910426860, 1428910427026, 1428910427435, 1428910427435, 1428910427470]
[1428910426581, 1428910426860, 1428910427576, 1428910428934, 1428910428934, 1428910428971]
[1428910505086, 1428910505365, 1428910505492, 1428910506596, 1428910506596, 1428910506636]
[1428910505086, 1428910505365, 1428910506747, 1428910507844, 1428910507844, 1428910507882]
[1428910566898, 1428910567169, 1428910567349, 1428910569062, 1428910569062, 1428910569098]
[1428910566898, 1428910567169, 1428910569212, 1428910570149, 1428910570149, 1428910570185]
[1428911050391, 1428911050684, 1428911050810, 1428911051651, 1428911051651, 1428911051687]
[1428911050391, 1428911050684, 1428911051796, 1428911052535, 1428911052535, 1428911052571]
[1428911139001, 1428911139288, 1428911139535, 1428911140278, 1428911140278, 1428911140319]
[1428911139001, 1428911139288, 1428911140446, 1428911141166, 1428911141166, 1428911141205]
[1428911256859, 1428911257162, 1428911257277, 1428911258579, 1428911258579, 1428911258615]
[1428911256859, 1428911257162, 1428911258727, 1428911259461, 1428911259461, 1428911259497]
[1428911380290, 1428911380589, 1428911380716, 1428911381503, 1428911381503, 1428911381541]
[1428911380290, 1428911380589, 1428911381664, 1428911383148, 1428911383148, 1428911383204]
[1428911577868, 1428911578145, 1428911578260, 1428911579495, 1428911579495, 1428911579532]
[1428911577868, 1428911578145, 1428911579653, 1428911580235, 1428911580235, 1428911580271]
[1428911751159, 1428911751442, 1428911751600, 1428911753733, 1428911753733, 1428911753775]
[1428911751159, 1428911751442, 1428911753891, 1428911755124, 1428911755124, 1428911755162]
[1428911829567, 1428911829848, 1428911829962, 1428911831047, 1428911831047, 1428911831083]
[1428911829567, 1428911829848, 1428911831189, 1428911832274, 1428911832274, 1428911832310]
[1428911902636, 1428911902940, 1428911903061, 1428911904814, 1428911904814, 1428911904858]
[1428911902636, 1428911902940, 1428911904996, 1428911907001, 1428911907001, 1428911907048]
[1428912151709, 1428912151982, 1428912152140, 1428912153702, 1428912153702, 1428912153740]
[1428912151709, 1428912151982, 1428912153886, 1428912155287, 1428912155287, 1428912155326]
[1428913404277, 1428913404552, 1428913404682, 1428913405332, 1428913405332, 1428913405369]
[1428913404277, 1428913404552, 1428913405482, 1428913406445, 1428913406445, 1428913406483]
[1428913710300, 1428913710575, 1428913710788, 1428913711415, 1428913711415, 1428913711470]
[1428913710300, 1428913710575, 1428913711641, 1428913712829, 1428913712829, 1428913712889]
[1428913770593, 1428913770854, 1428913770998, 1428913772193, 1428913772193, 1428913772230]
[1428913770593, 1428913770854, 1428913772344, 1428913773931, 1428913773931, 1428913773968]
[1428951177556, 1428951177855, 1428951178761, 1428951179376, 1428951179376, 1428951179431]
[1428951177556, 1428951177855, 1428951179644, 1428951180828, 1428951180828, 1428951180890]
[1428951936374, 1428951936684, 1428951937432, 1428951940886, 1428951940886, 1428951940939]
[1428951936374, 1428951936684, 1428951941124, 1428951942079, 1428951942079, 1428951942135]
[1428954034795, 1428954035115, 1428954035792, 1428954037091, 1428954037091, 1428954037136]
[1428954034795, 1428954035115, 1428954037270, 1428954038709, 1428954038709, 1428954038777]
[1428954087919, 1428954088168, 1428954088991, 1428954090228, 1428954090228, 1428954090269]
[1428954087919, 1428954088168, 1428954090402, 1428954091386, 1428954091386, 1428954091421]
[1428954585335, 1428954585669, 1428954586260, 1428954587093, 1428954587093, 1428954587132]
[1428954585335, 1428954585669, 1428954587320, 1428954588781, 1428954588781, 1428954588831]
[1428954613023, 1428954613400, 1428954613932, 1428954616987, 1428954616987, 1428954617023]
[1428954613023, 1428954613400, 1428954617131, 1428954617845, 1428954617845, 1428954617883]
[1428954636830, 1428954637121, 1428954637783, 1428954639829, 1428954639829, 1428954639869]
[1428954636830, 1428954637121, 1428954639979, 1428954640661, 1428954640661, 1428954640697]
[1428954684430, 1428954684667, 1428954685317, 1428954686245, 1428954686245, 1428954686280]
[1428954684430, 1428954684667, 1428954686384, 1428954688159, 1428954688159, 1428954688197]
[1428954695351, 1428954695623, 1428954696270, 1428954696775, 1428954696775, 1428954696808]
[1428954695351, 1428954695623, 1428954696919, 1428954698213, 1428954698213, 1428954698246]
[1428954780901, 1428954781152, 1428954781904, 1428954783818, 1428954783818, 1428954783862]
[1428954780901, 1428954781152, 1428954784030, 1428954785414, 1428954785414, 1428954785460]
[1428954799121, 1428954799437, 1428954799938, 1428954800751, 1428954800751, 1428954800790]
[1428954799121, 1428954799437, 1428954800920, 1428954801429, 1428954801429, 1428954801486]
[1428954912698, 1428954912966, 1428954913728, 1428954914689, 1428954914689, 1428954914727]
[1428954912698, 1428954912966, 1428954914883, 1428954915614, 1428954915614, 1428954915651]
[1428955510020, 1428955510280, 1428955510924, 1428955512219, 1428955512219, 1428955512252]
[1428955510020, 1428955510280, 1428955512358, 1428955513733, 1428955513733, 1428955513785]
[1428955528077, 1428955528347, 1428955529135, 1428955530631, 1428955530631, 1428955530670]
[1428955528077, 1428955528347, 1428955530783, 1428955532804, 1428955532804, 1428955532843]
[1428955603216, 1428955603267, 1428955604039, 1428955604968, 1428955604968, 1428955604975]
[1428955603216, 1428955603267, 1428955605060, 1428955606022, 1428955606022, 1428955606029]
[1428955720052, 1428955720114, 1428955720861, 1428955721326, 1428955721326, 1428955721333]
[1428955720052, 1428955720114, 1428955721419, 1428955722207, 1428955722207, 1428955722217]
[1428956007045, 1428956007302, 1428956007935, 1428956009153, 1428956009153, 1428956009186]
[1428956007045, 1428956007302, 1428956009300, 1428956010314, 1428956010314, 1428956010348]
[1428956786582, 1428956786982, 1428956787470, 1428956788765, 1428956788765, 1428956788822]
[1428956786582, 1428956786982, 1428956789006, 1428956790267, 1428956790267, 1428956790304]
[1428956875963, 1428956876324, 1428956876502, 1428956877564, 1428956877564, 1428956877571]
[1428956875963, 1428956876324, 1428956877650, 1428956878240, 1428956878240, 1428956878248]
[1428956886877, 1428956887240, 1428956887475, 1428956889036, 1428956889036, 1428956889042]
[1428956886877, 1428956887240, 1428956889153, 1428956892769, 1428956892769, 1428956892776]
[1428957072075, 1428957072354, 1428957072975, 1428957073655, 1428957073655, 1428957073697]
[1428957072697, 1428957073083, 1428957073415, 1428957074917, 1428957074917, 1428957074927]
[1428957072075, 1428957072354, 1428957073837, 1428957075141, 1428957075141, 1428957075149]
[1428957072697, 1428957073083, 1428957075014, 1428957076083, 1428957076083, 1428957076089]
[1428957096473, 1428957096762, 1428957097381, 1428957098534, 1428957098534, 1428957098570]
[1428957096473, 1428957096762, 1428957098680, 1428957099454, 1428957099454, 1428957099490]
[1428957103407, 1428957103713, 1428957104375, 1428957105218, 1428957105218, 1428957105225]
[1428957103407, 1428957103713, 1428957105302, 1428957105772, 1428957105772, 1428957105779]
[1428957131143, 1428957131421, 1428957132074, 1428957133160, 1428957133160, 1428957133202]
[1428957131143, 1428957131421, 1428957133319, 1428957134204, 1428957134204, 1428957134245]
[1428957166850, 1428957167205, 1428957167428, 1428957167965, 1428957167965, 1428957167971]
[1428957166850, 1428957167205, 1428957168052, 1428957168850, 1428957168850, 1428957168859]
[1428957424366, 1428957424654, 1428957425272, 1428957426317, 1428957426317, 1428957426327]
[1428957424366, 1428957424654, 1428957426438, 1428957427973, 1428957427973, 1428957427980]
[1428957432398, 1428957432686, 1428957433302, 1428957435149, 1428957435149, 1428957435156]
[1428957432398, 1428957432686, 1428957435245, 1428957435942, 1428957435942, 1428957435950]
[1428957439261, 1428957439558, 1428957440174, 1428957440508, 1428957440508, 1428957440515]
[1428957439261, 1428957439558, 1428957440595, 1428957441418, 1428957441418, 1428957441425]
[1428957443896, 1428957444177, 1428957444809, 1428957447316, 1428957447316, 1428957447324]
[1428957443896, 1428957444177, 1428957447410, 1428957448597, 1428957448597, 1428957448606]
[1428957480223, 1428957480525, 1428957481149, 1428957482907, 1428957482907, 1428957482920]
[1428957483192, 1428957483437, 1428957484103, 1428957485180, 1428957485180, 1428957485190]
[1428957480223, 1428957480525, 1428957483050, 1428957485866, 1428957485866, 1428957485916]
[1428957483192, 1428957483437, 1428957485359, 1428957486029, 1428957486029, 1428957486038]
[1428957484878, 1428957485140, 1428957485957, 1428957487001, 1428957487001, 1428957487012]
[1428957484878, 1428957485140, 1428957487140, 1428957489787, 1428957489787, 1428957489798]
[1428957486747, 1428957487013, 1428957487754, 1428957490175, 1428957490175, 1428957490181]
[1428957486747, 1428957487013, 1428957490276, 1428957490973, 1428957490973, 1428957490982]
[1428957489706, 1428957490046, 1428957490748, 1428957491727, 1428957491727, 1428957491733]
[1428957491356, 1428957491595, 1428957492239, 1428957494070, 1428957494070, 1428957494077]
[1428957489706, 1428957490046, 1428957491847, 1428957495160, 1428957495160, 1428957495170]
[1428957493024, 1428957493277, 1428957493913, 1428957496417, 1428957496417, 1428957496426]
[1428957494633, 1428957494885, 1428957495575, 1428957497207, 1428957497207, 1428957497214]
[1428957491356, 1428957491595, 1428957494154, 1428957497327, 1428957497327, 1428957497335]
[1428957496140, 1428957496398, 1428957497089, 1428957498326, 1428957498326, 1428957498335]
[1428957493024, 1428957493277, 1428957496504, 1428957498943, 1428957498943, 1428957498953]
